ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
PB,1068851,2025-11-12,0,500.0,67.28,33640.0,0,1,0,,D,0001193125-25-279543,66.55711965182266,-0.00983465199843651
PB,1068851,2025-11-19,0,500.0,65.57,32785.0,0,1,0,,D,0001193125-25-288207,65.02981312709889,0.04926031492648678
PB,1068851,2025-11-19,0,500.0,65.6,32800.0,0,1,0,,I,0001193125-25-288207,65.02981312709889,0.04926031492648678
PB,1068851,2025-11-19,0,100.0,65.57,6556.999999999999,0,1,0,,I,0001193125-25-288207,65.02981312709889,0.04926031492648678
PB,1068851,2025-11-26,0,100.0,69.25,6925.0,0,1,0,,I,0001193125-25-303386,68.13401927595378,0.02852994540757021
PB,1068851,2025-11-26,0,500.0,69.29,34645.0,0,1,0,,D,0001193125-25-303386,68.13401927595378,0.02852994540757021
PB,1068851,2025-11-26,0,500.0,69.29,34645.0,0,1,0,,I,0001193125-25-303386,68.13401927595378,0.02852994540757021
PB,1068851,2025-12-03,0,1.0,69.01,69.01,0,1,0,,D,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-03,0,499.0,70.1,34979.899999999994,0,1,0,,D,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-03,0,499.0,70.08,34969.92,0,1,0,,I,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-03,0,5.0,69.14,345.7,0,1,0,,I,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-03,0,95.0,70.1,6659.499999999999,0,1,0,,I,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-03,0,1.0,69.01,69.01,0,1,0,,I,0001193125-25-307607,68.44147497508757,0.0704245695427485
PB,1068851,2025-12-04,0,800.0,70.76,56608.00000000001,0,1,0,,D,0001193125-25-308132,69.23487497011689,0.04975997048519078
PB,1068851,2025-12-10,0,10.0,72.28,722.8,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,85.0,71.51,6078.35,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,5.0,70.24,351.2,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,67.0,72.28,4842.76,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,432.0,71.42,30853.440000000002,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,1.0,70.37,70.37,0,1,0,,I,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,441.0,71.42,31496.22,0,1,0,,D,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,1.0,70.37,70.37,0,1,0,,D,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-10,0,58.0,72.3,4193.4,0,1,0,,D,0001193125-25-315559,69.79026597362285,0.02378169722474807
PB,1068851,2025-12-11,0,1050.0,73.0,76650.0,0,1,0,,D,0001193125-25-315655,72.20025233449836,-0.010668273370487093
PB,1068851,2025-12-17,0,100.0,71.97,7197.0,0,1,0,,I,0001193125-25-322818,71.48999786376953,-0.014267683222065546
PB,1068851,2025-12-17,0,500.0,71.98,35990.0,0,1,0,,D,0001193125-25-322818,71.48999786376953,-0.014267683222065546
PB,1068851,2025-12-17,0,500.0,71.99,35995.0,0,1,0,,I,0001193125-25-322818,71.48999786376953,-0.014267683222065546
PB,1068851,2025-12-24,0,500.0,70.96,35480.0,0,1,0,,D,0001193125-25-333800,71.0,-0.01563381141340229
PB,1068851,2025-12-24,0,500.0,70.96,35480.0,0,1,0,,I,0001193125-25-333800,71.0,-0.01563381141340229
PB,1068851,2025-12-24,0,100.0,71.0,7100.0,0,1,0,,I,0001193125-25-333800,71.0,-0.01563381141340229
PBF,1534504,2025-11-03,0,1048.0,34.39,36040.72,1,0,0,Controller & CAO,D,0001193125-25-266833,34.2266051031871,0.15893269652199132
PBF,1534504,2025-11-03,0,250000.0,34.51,8627500.0,0,1,0,,D,0001193125-25-265032,34.2266051031871,0.15893269652199132
PBF,1534504,2025-11-06,0,50000.0,36.44,1822000.0,1,0,0,SVP and General Counsel,D,0001193125-25-272089,35.28874274310772,0.09978419055099484
PBF,1534504,2025-11-10,0,50000.0,38.0,1900000.0,1,0,0,Senior Vice President,D,0001193125-25-278160,36.85713297598519,0.017713405597049543
PBF,1534504,2025-11-10,0,25997.0,40.0,1039880.0,1,0,0,Senior Vice President,D,0001193125-25-278148,36.85713297598519,0.017713405597049543
PBF,1534504,2025-11-11,0,25000.0,40.75,1018750.0,1,0,0,Senior Vice President,D,0001193125-25-278148,39.83508649895822,-0.06338846849832347
PBF,1534504,2025-11-11,0,25000.0,40.9,1022500.0,1,0,0,Senior Vice President,D,0001193125-25-278148,39.83508649895822,-0.06338846849832347
PBF,1534504,2025-12-19,0,2579.0,26.19,67544.01000000001,1,0,0,Controller & CAO,D,0001193125-25-328625,26.059999465942383,0.0011512159347783367
PBFS,1769663,2025-12-12,0,4.0,14.73,58.92,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,128.0,14.73,1885.44,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,318.0,14.75,4690.5,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,548.0,14.76,8088.48,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,36.0,14.77,531.72,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,200.0,14.78,2956.0,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,3.0,14.79,44.37,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,32.0,14.8,473.6,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,294.0,14.72,4327.68,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,83.0,14.71,1220.93,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,401.0,14.7,5894.7,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,748.0,14.69,10988.119999999999,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,624.0,14.68,9160.32,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,27.0,14.67,396.09,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,277.0,14.66,4060.82,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,889.0,14.65,13023.85,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,62.0,14.64,907.6800000000001,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,2.0,14.63,29.26,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,339.0,14.62,4956.179999999999,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,128.0,14.61,1870.08,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,96.0,14.61,1402.56,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBFS,1769663,2025-12-12,0,156.0,14.6,2277.6,1,0,0,EVP and CBO,D,0001437749-25-037814,14.489999771118164,-0.03864730674865765
PBH,1295947,2025-11-25,0,3000.0,59.35,178050.0,0,1,0,,D,0001104659-25-116419,57.790000915527344,0.03737670554062491
PBH,1295947,2025-11-28,0,719.0,60.0,43140.0,1,0,0,Senior VP Operations,D,0001104659-25-117754,59.0099983215332,0.017454713155249907
PBH,1295947,2025-12-01,0,281.0,60.0,16860.0,1,0,0,Senior VP Operations,D,0001104659-25-117754,59.41999816894531,0.014641581511133754
PBI-PB,78814,2025-10-31,1,11800.0,10.16,119888.0,0,1,0,,D,0002080588-25-000001,18.63961539782671,0.022047294182125702
PBI-PB,78814,2025-10-31,1,700.0,10.15,7105.0,0,1,0,,D,0002080588-25-000001,18.63961539782671,0.022047294182125702
PBI-PB,78814,2025-11-25,1,1500.0,10.0,15000.0,0,1,0,,D,0001443849-25-000002,19.860000610351562,0.04078547034485938
PBI-PB,78814,2025-11-25,1,500.0,10.01,5005.0,0,1,0,,D,0001443849-25-000002,19.860000610351562,0.04078547034485938
PBYI,1401667,2025-11-11,0,20000.0,4.86,97200.0,0,1,0,,D,0001437749-25-034874,4.75,0.04210522300318668
PCAR,75362,2025-10-27,0,3369.0,101.15,340774.35000000003,1,0,0,Sr. Vice President & CFO,D,0001225208-25-008745,99.25830023297162,-0.0348007876751097
PCF,810943,2025-12-16,1,2487.0,6.04,15021.48,0,1,0,,D,0001104659-25-122595,6.012754753323886,0.006589736696431238
PCF,810943,2025-12-17,1,800.0,6.03,4824.0,0,1,0,,D,0001104659-25-122595,5.953320503234863,0.018302754887578092
PCF,810943,2025-12-18,1,2500.0,5.99,14975.0,0,1,0,,D,0001104659-25-122595,5.9830376270056735,0.013244978080997463
PCG-PX,1004980,2025-10-30,0,29473.0,15.95,470094.35,0,0,0,,D,0001628280-25-048287,40.767151728630544,0.03182699918178783
PCG-PX,1004980,2025-11-04,1,7500.0,15.96,119700.0,0,1,0,,D,0001628280-25-049585,40.94543405718696,0.03459118631549468
PCH,1338749,2025-12-22,0,1651.0,39.48,65181.479999999996,1,0,0,VP and Chief Financial Officer,D,0001193125-25-330959,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,4343.0,39.36,170940.48,1,0,0,"VP, General Counsel & Corp Sec",D,0001193125-25-330951,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,4756.0,39.35,187148.6,1,0,0,"Vice President, Wood Products",D,0001193125-25-330943,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,3278.0,39.33,128923.73999999999,1,0,0,"Vice President, Real Estate",D,0001193125-25-330938,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,4127.0,39.3,162191.09999999998,1,0,0,"Vice President, Timberlands",D,0001193125-25-330934,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,2425.0,39.4,95545.0,1,0,0,"VP, Public Affairs / CSO",D,0001193125-25-330929,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,24123.0,39.33,948757.59,1,1,0,President and CEO,D,0001193125-25-330922,39.540000915527344,0.004046531201502261
PCH,1338749,2025-12-22,0,3303.0,39.33,129906.98999999999,1,0,0,"VP,  Human Resources",D,0001193125-25-330897,39.540000915527344,0.004046531201502261
PCOR,1611052,2025-10-14,0,4984.0,70.25,350126.0,0,1,0,,I,0001106321-25-000010,70.9000015258789,0.03370944059537254
PCOR,1611052,2025-10-14,0,2708.0,71.14,192647.12,0,1,0,,I,0001106321-25-000010,70.9000015258789,0.03370944059537254
PCOR,1611052,2025-10-15,0,2118.0,72.91,154423.38,0,1,0,,I,0001106321-25-000010,72.5999984741211,0.026446256326433847
PCOR,1611052,2025-10-15,0,5574.0,72.36,403334.64,0,1,0,,I,0001106321-25-000010,72.5999984741211,0.026446256326433847
PCOR,1611052,2025-10-21,0,814.0,72.34,58884.76,1,0,0,CFO & Treasurer,D,0001628280-25-046146,72.33999633789062,-0.011197091506755926
PCOR,1611052,2025-11-10,0,22000.0,78.77,1732940.0,1,0,0,"SVP, Corporate Controller",D,0001628280-25-051780,79.91000366210938,-0.09260419455327515
PCOR,1611052,2025-11-11,0,6500.0,79.0,513500.0,0,1,0,,D,0001628280-25-051779,79.0,-0.07354427289359178
PCOR,1611052,2025-11-12,0,514.0,79.39,40806.46,0,1,0,,I,0001628280-25-052471,78.98999786376953,-0.1220407602273152
PCOR,1611052,2025-11-12,0,14776.0,78.58,1161098.08,0,1,0,,I,0001628280-25-052471,78.98999786376953,-0.1220407602273152
PCOR,1611052,2025-11-12,0,20906.0,77.66,1623559.96,0,1,0,,I,0001628280-25-052471,78.98999786376953,-0.1220407602273152
PCOR,1611052,2025-11-13,0,8576.0,76.3,654348.7999999999,0,1,0,,I,0001628280-25-052471,76.6500015258789,-0.0673190288243795
PCOR,1611052,2025-11-13,0,1039.0,76.91,79909.48999999999,0,1,0,,I,0001628280-25-052471,76.6500015258789,-0.0673190288243795
PCOR,1611052,2025-11-19,0,300000.0,71.91,21573000.0,0,1,0,,D,0001628280-25-053681,72.51000213623047,0.010895061264004715
PCOR,1611052,2025-11-21,0,797.0,69.35,55271.95,1,0,0,CFO & Treasurer,D,0001628280-25-053684,69.3499984741211,0.0819033948111095
PCOR,1611052,2025-11-21,0,4204.0,69.21,290958.83999999997,1,0,0,Chief Legal Officer; Secretary,D,0001628280-25-053683,69.3499984741211,0.0819033948111095
PCOR,1611052,2025-12-02,0,10000.0,75.3,753000.0,1,0,0,Chief Revenue Officer,D,0001628280-25-055458,76.0,0.006973668148643092
PCOR,1611052,2025-12-03,0,9615.0,75.13,722374.95,0,1,0,,I,0001628280-25-055644,75.02999877929688,0.015727046839581985
PCOR,1611052,2025-12-04,0,1717.0,76.07,130612.18999999999,0,1,0,,I,0001628280-25-055644,76.5,-0.028758130042381536
PCOR,1611052,2025-12-04,0,7898.0,75.28,594561.4400000001,0,1,0,,I,0001628280-25-055644,76.5,-0.028758130042381536
PCOR,1611052,2025-12-15,0,64707.0,72.62,4699022.34,0,1,0,,I,0001628280-25-057775,74.30000305175781,0.004710611840450165
PCOR,1611052,2025-12-15,0,10293.0,73.21,753550.5299999999,0,1,0,,I,0001628280-25-057775,74.30000305175781,0.004710611840450165
PCOR,1611052,2025-12-15,0,207474.0,72.3,15000370.2,0,1,0,,D,0001193125-25-322930,74.30000305175781,0.004710611840450165
PCOR,1611052,2025-12-22,0,796.0,74.42,59238.32,1,0,0,CFO & Treasurer,D,0001628280-25-058815,74.41999816894531,-0.01921526928728823
PCRX,1396814,2025-11-10,0,12060.0,22.09,266405.4,1,0,0,Chief Financial Officer,D,0001628280-25-052038,22.09000015258789,0.10864642833644836
PCRX,1396814,2025-11-17,0,3960.0,24.09,95396.4,1,0,0,Chief Medical Officer,D,0001628280-25-053205,24.09000015258789,-0.031963489119403506
PCRX,1396814,2025-12-09,0,15896.0,25.03,397876.88,1,0,0,Chief Financial Officer,D,0001628280-25-056645,23.979999542236328,0.11050874349946463
PCRX,1396814,2025-12-10,0,9104.0,25.14,228874.56,1,0,0,Chief Financial Officer,D,0001628280-25-056645,24.860000610351562,0.03781168960702174
PCTY,1591698,2025-11-19,0,359.0,145.06,52076.54,1,0,0,VP CAO & Treasurer,D,0001880681-25-000015,145.05999755859375,0.01233978060835718
PCTY,1591698,2025-11-19,0,200.0,144.23,28845.999999999996,1,0,0,Chief Financial Officer,D,0001910963-25-000011,145.05999755859375,0.01233978060835718
PCTY,1591698,2025-11-19,0,1537.0,143.58,220682.46000000002,1,0,0,Chief Financial Officer,D,0001910963-25-000011,145.05999755859375,0.01233978060835718
PCTY,1591698,2025-11-26,0,987.0,147.23,145316.00999999998,1,0,0,Sr Vice President Operations,D,0001742758-25-000011,147.22999572753906,-0.008082608679881002
PCTY,1591698,2025-12-04,0,69.0,146.9,10136.1,1,0,0,Sr Vice President Operations,D,0001742758-25-000015,146.89999389648438,0.026889124378144592
PCVX,1649094,2025-12-23,0,6716.0,47.94,321965.04,1,0,0,"SVP, FINANCE",D,0001960048-25-000010,48.0,-0.04041663805643717
PCVX,1649094,2025-12-23,0,4907.0,47.9,235045.3,1,0,0,"SVP, FINANCE",D,0001960048-25-000010,48.0,-0.04041663805643717
PCYO,276720,2025-11-17,0,68778.0,11.01,757245.78,0,0,0,,I,0000919574-25-007114,11.050000190734863,0.016289533791355913
PCYO,276720,2025-11-17,0,68778.0,11.01,757245.78,0,1,0,,I,0000919574-25-007114,11.050000190734863,0.016289533791355913
PD,1568100,2025-12-30,0,266667.0,13.35,3560004.4499999997,0,1,0,,D,0001772928-25-000007,13.420000076293945,-0.05886735896883787
PDX,1756908,2025-12-22,0,38170.0,21.82,832869.4,0,0,0,,I,0001510281-25-000633,18.899670613797266,-0.0004482384713789683
PDYNW,1826681,2025-11-18,1,5300.0,5.61,29733.0,0,1,0,,D,0002057526-25-000003,0.10989999771118164,0.0
PDYNW,1826681,2025-11-18,1,7000.0,5.49,38430.0,1,1,0,PRESIDENT & CEO,D,0001368618-25-000004,0.10989999771118164,0.0
PDYNW,1826681,2025-11-19,1,8000.0,5.4,43200.0,1,1,0,PRESIDENT & CEO,D,0001368618-25-000005,0.10989999771118164,0.0
PDYNW,1826681,2025-11-20,1,3000.0,5.29,15870.0,1,1,0,PRESIDENT & CEO,D,0001368618-25-000006,0.10989999771118164,0.0
PDYNW,1826681,2025-11-21,1,3000.0,5.19,15570.000000000002,0,1,0,,D,0002057526-25-000004,0.10989999771118164,0.0
PDYNW,1826681,2025-11-21,0,2648.0,5.11,13531.28,1,0,0,CHIEF FINANCIAL OFFICER,D,0002014215-25-000005,0.10989999771118164,0.0
PDYNW,1826681,2025-11-21,0,3411.0,5.11,17430.210000000003,1,0,0,CHIEF LEGAL OFFICER,D,0001998996-25-000005,0.10989999771118164,0.0
PDYNW,1826681,2025-11-21,0,6753.0,5.11,34507.83,1,0,0,Chief Commercial Officer,D,0001878415-25-000005,0.10989999771118164,0.0
PDYNW,1826681,2025-11-21,0,15611.0,5.11,79772.21,1,0,0,CHIEF TECHNOLOGY OFFICER,D,0001920634-25-000005,0.10989999771118164,0.0
PEB-PH,1474098,2025-11-19,1,10000.0,10.85,108500.0,0,1,0,,D,0001198212-25-000011,16.9579840008959,-0.01040450510362216
PEB-PH,1474098,2025-12-15,0,50000.0,11.26,563000.0,1,1,0,Chairman and CEO,D,0001229310-25-000010,17.271658341236265,0.038592525473343145
PEBK,1093672,2025-10-28,0,281.0,30.9,8682.9,0,1,0,,I,0001654954-25-012311,30.77452427955505,-0.039858549141619334
PEBK,1093672,2025-10-28,0,319.0,31.0,9889.0,0,1,0,,I,0001654954-25-012311,30.77452427955505,-0.039858549141619334
PEBK,1093672,2025-11-03,0,800.0,29.05,23240.0,0,1,0,,D,0001654954-25-012549,28.885121636668227,0.02773967072168735
PEBK,1093672,2025-11-25,0,2.0,33.0,66.0,0,1,0,,I,0001654954-25-013462,32.782634199448474,0.03084858444385255
PEBK,1093672,2025-11-26,0,598.0,32.03,19153.940000000002,0,1,0,,I,0001654954-25-013462,31.65492869544717,0.06914467887351984
PEBK,1093672,2025-12-02,0,300.0,32.35,9705.0,0,1,0,,D,0001654954-25-013645,32.772743248381396,0.08583078172368334
PEBO,318300,2025-10-08,0,1000.0,30.22,30220.0,0,1,0,,D,0000318300-25-000277,29.414794373052185,-0.07577757657718014
PEBO,318300,2025-10-23,1,500.0,29.76,14880.0,0,1,0,,D,0000318300-25-000287,28.762645579615715,-0.0314719811235261
PEBO,318300,2025-10-30,1,1000.0,28.82,28820.0,0,1,0,,D,0000318300-25-000297,27.896361957415607,0.028225356311244326
PEBO,318300,2025-11-04,1,160.0,28.39,4542.4,1,0,0,Chief Executive Officer,D,0000318300-25-000299,27.99257392572924,0.036331506041141576
PEBO,318300,2025-11-07,1,1000.0,28.49,28490.0,0,1,0,,D,0000318300-25-000301,28.13080904850112,-0.0021060119423721786
PEBO,318300,2025-11-11,1,1250.0,29.11,36387.5,0,1,0,,D,0000318300-25-000303,28.604756189121623,-0.008284425877232078
PEBO,318300,2025-11-21,1,200.0,28.56,5712.0,0,1,0,,D,0000318300-25-000305,28.239422075815444,0.041957996671130766
PEBO,318300,2025-12-08,0,1000.0,30.27,30270.0,0,1,0,,D,0000318300-25-000307,29.888367645796848,0.040964620439434885
PED,1141197,2025-11-24,0,58333.0,0.46,26833.18,1,0,0,Executive VP,D,0001654954-25-013442,0.5170000195503235,0.03288193288747831
PED,1141197,2025-11-24,0,66666.0,0.46,30666.36,1,1,0,President and CEO,D,0001654954-25-013441,0.5170000195503235,0.03288193288747831
PED,1141197,2025-11-24,0,34314.0,0.46,15784.44,1,0,0,CHIEF COMMERCIAL OFFICER,D,0001654954-25-013440,0.5170000195503235,0.03288193288747831
PED,1141197,2025-11-24,0,19000.0,0.46,8740.0,1,0,0,CAO,D,0001654954-25-013439,0.5170000195503235,0.03288193288747831
PEG,788784,2025-11-07,0,4920.0,82.34,405112.8,1,0,0,SVP Corporate Citizenship,D,0001225208-25-009074,81.56705158497839,0.0008513838205825159
PEGA,1013857,2025-10-21,0,4506.0,54.62,246117.72,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,54.57256944380404,0.14853485721296725
PEGA,1013857,2025-10-21,0,5158.0,55.88,288229.04000000004,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,54.57256944380404,0.14853485721296725
PEGA,1013857,2025-10-21,0,14962.0,57.41,858968.4199999999,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,54.57256944380404,0.14853485721296725
PEGA,1013857,2025-10-21,0,20374.0,56.91,1159484.3399999999,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,54.57256944380404,0.14853485721296725
PEGA,1013857,2025-10-22,0,17824.0,64.76,1154282.24,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,62.58853965564009,0.014691854637332784
PEGA,1013857,2025-10-22,0,58.0,66.25,3842.5,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,62.58853965564009,0.014691854637332784
PEGA,1013857,2025-10-22,0,9740.0,65.33,636314.2,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,62.58853965564009,0.014691854637332784
PEGA,1013857,2025-10-22,0,5636.0,63.64,358675.04,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,62.58853965564009,0.014691854637332784
PEGA,1013857,2025-10-22,0,11742.0,62.77,737045.3400000001,1,1,0,C.E.O. & Chairman,D,0001032235-25-000014,62.58853965564009,0.014691854637332784
PEGA,1013857,2025-10-23,0,14865.0,63.4,942441.0,1,0,0,Chief of Clients and Markets,D,0001480560-25-000008,65.02731467925648,-0.017675955262096667
PEGA,1013857,2025-10-23,0,3993.0,65.5,261541.5,1,0,0,"SVP, Chief Accounting Officer",D,0001353196-25-000015,65.02731467925648,-0.017675955262096667
PEGA,1013857,2025-10-24,0,17171.0,66.4,1140154.4000000001,1,0,0,"COO, CFO",D,0001680115-25-000012,65.47709682887702,-0.05144260675646715
PEGA,1013857,2025-10-27,0,4425.0,67.25,297581.25,1,0,0,"SVP, Chief Accounting Officer",D,0001353196-25-000017,66.96634136411835,-0.08835814853605886
PEGA,1013857,2025-11-03,0,11442.0,62.18,711463.5599999999,1,0,0,"COO, CFO",D,0001680115-25-000014,63.87789477417166,-0.053356250237084075
